100   500   10000   8   13
68	33
58	3
69	84
22	94
73	56
11	5
40	3
35	3
35	26
86	82
39	89
79	13
12	12
62	20
40	10
35	83
30	0
88	43
60	41
6	49
27	95
35	49
98	67
70	55
12	36
91	58
86	69
51	30
90	90
96	32
36	13
3	56
26	73
78	19
10	96
23	34
56	71
34	45
85	35
95	51
15	37
28	29
55	42
3	25
6	76
54	7
80	18
29	58
33	84
53	29
87	79
44	39
35	46
76	18
29	69
21	67
37	24
63	18
93	77
89	67
73	37
37	86
46	92
67	37
0	0
82	40
12	36
22	34
16	74
75	70
9	92
66	91
96	88
65	79
76	50
34	72
44	86
81	36
71	54
66	84
47	34
17	52
14	13
95	8
2	54
30	26
41	91
46	52
82	34
75	63
80	53
95	47
9	45
63	63
20	9
97	27
49	46
63	40
83	75
93	58
50	95
40	79
6	83
20	54
1	91
42	42
94	1
11	53
17	25
80	90
12	29
39	26
70	59
88	89
40	51
90	37
78	87
81	41
61	24
15	10
44	82
3	42
93	41
92	57
90	46
17	13
14	51
35	56
19	1
4	6
63	81
91	63
43	32
96	23
89	6
40	15
18	32
78	95
84	46
98	68
5	74
83	43
39	41
35	74
41	76
6	5
41	10
14	37
28	62
91	88
36	57
17	82
45	62
81	50
76	38
83	66
49	35
34	38
51	68
63	0
79	14
80	29
95	52
84	97
63	67
51	63
27	1
73	97
57	54
6	69
50	18
67	14
77	97
52	74
53	27
93	64
73	46
71	56
60	97
47	92
58	57
29	78
15	86
94	2
5	43
14	78
7	31
60	86
78	77
51	93
36	98
68	81
21	5
39	74
52	63
21	98
56	74
87	36
93	39
39	72
80	2
37	62
98	6
67	83
53	16
57	61
36	9
25	62
72	70
43	40
87	77
92	2
89	22
7	97
82	66
8	57
93	76
11	3
27	78
87	38
34	59
3	81
21	79
38	36
70	17
83	40
38	12
77	22
22	38
22	26
16	72
91	4
76	24
56	87
85	60
23	81
37	59
6	76
46	8
51	85
48	34
20	61
18	67
44	93
44	83
68	67
68	6
96	68
13	11
30	24
29	25
52	77
76	80
73	42
63	6
74	8
23	30
38	79
43	55
23	75
76	83
11	30
96	53
33	64
62	17
6	85
94	66
50	91
84	3
45	13
10	97
7	55
68	6
30	4
9	58
58	11
92	83
54	13
87	59
70	14
51	50
38	86
67	40
89	95
68	98
15	94
48	26
17	57
77	96
96	67
65	66
95	7
5	15
66	35
6	87
9	55
51	69
51	21
89	22
22	14
4	83
91	33
98	89
30	52
76	3
30	46
25	50
7	95
97	32
96	2
64	72
48	65
73	66
44	12
30	3
48	74
96	52
4	66
36	68
57	79
34	92
68	25
61	1
82	56
60	46
19	53
36	90
38	39
68	3
78	26
77	29
30	0
7	56
16	27
58	56
91	78
71	20
11	16
46	27
39	35
32	87
73	76
64	0
75	16
28	95
55	35
82	87
34	14
2	7
4	85
4	32
20	24
14	42
82	82
0	63
90	19
96	59
0	63
93	50
10	65
88	62
20	97
23	42
90	18
60	86
8	58
80	65
86	40
63	7
81	91
90	36
31	25
47	61
88	87
29	29
36	98
67	78
43	9
66	90
15	19
63	41
46	62
50	21
53	69
70	93
28	31
27	4
46	60
31	81
95	64
78	87
36	50
13	7
78	30
87	10
64	10
74	37
25	32
79	49
18	41
49	73
27	16
48	31
27	8
69	40
17	53
41	43
95	89
65	5
58	76
32	65
62	8
59	42
21	16
24	67
46	67
52	56
87	49
98	95
66	84
22	34
7	76
68	6
87	90
27	47
24	92
54	76
83	37
71	32
89	8
14	12
68	52
9	83
58	93
66	91
73	84
71	68
14	86
8	67
20	24
38	12
28	83
67	12
68	95
28	64
17	27
11	3
0	27
58	55
78	15
34	8
80	12
14	63
66	93
94	50
94	20
75	69
64	14
87	56
4	38
40	27
52	63
81	54
30	26
39	68
80	19
90	25
17	50
79	38
77	58
93	57
85	94
81	51
22	38
34	50
12	16
83	53
88	66
79	58
95	92
2	34
57	50
11	3
18	1
61	74
45	87
10	22
67	22
25	58
21	36
77	44
0	80
76	84
31	2
75	30
36	18
46	87
1	31
49	9
8	60
44	88
43	7
15	80
85	75
72	64
0	1
41	73
46	77
20	89
36	97
39	15
27	90
23	21
17	94
39	73
8	98
44	47
75	80
23	7
51	80
41	20
64	43
35	73
37	72
9	45
28	64
17	37
91	16
87	68
41	28
3	68
67	83
67	27
71	8
22	26
82	62
97	23
65	45
59	1
10	10
4	85
43	64
1	35
82	72
3	90
82	69
43	64
54	47
10	1
60	2
27	96
80	95
22	42
42	72
71	4
95	6
30	88
70	22
44	74
25	52
11	24
7	67
37	32
38	58
58	37
81	51
77	14
71	59
20	6
22	71
25	62
84	22
42	93
35	70
3	25
92	18
15	13
69	29
30	81
25	68
31	47
0	30
74	63
74	42
66	7
54	10
21	20
26	41
67	54
68	67
67	1
70	69
20	9
8	44
3	41
88	17
84	3
68	80
63	50
68	31
82	34
17	88
45	3
33	63
11	64
74	39
48	50
48	11
89	51
77	16
71	37
69	76
82	13
8	31
26	56
19	82
2	48
15	16
92	61
2	64
92	74
73	63
75	34
93	28
8	20
58	16
3	19
96	84
65	77
78	28
54	66
38	41
77	76
21	19
40	37
95	51
19	65
8	58
13	0
25	76
88	29
14	89
52	73
43	80
59	19
97	94
13	92
30	22
75	96
97	41
34	90
10	43
13	18
54	74
81	41
19	10
87	28
15	79
57	76
74	48
84	26
26	64
71	19
9	26
75	55
77	76
64	13
96	74
62	16
67	86
0	6
15	30
44	26
64	85
33	70
49	74
91	32
97	24
5	84
46	57
75	18
81	69
85	69
14	15
46	22
84	8
88	85
76	33
92	71
44	91
42	54
97	92
17	13
30	11
70	42
52	89
83	71
33	11
5	39
15	23
80	48
9	53
72	96
41	11
0	87
70	97
24	25
38	50
46	83
12	59
60	91
69	85
40	35
93	36
46	68
12	92
54	78
12	88
23	70
42	52
54	57
11	11
45	79
4	43
37	61
5	84
21	57
20	47
68	68
83	14
59	9
52	17
83	66
0	56
76	77
44	15
37	20
66	29
74	18
79	49
5	36
52	7
20	12
74	41
13	47
87	51
49	27
22	0
31	22
4	56
40	10
41	72
0	3
73	41
19	15
91	60
70	72
22	76
71	17
17	51
50	45
38	90
12	20
14	97
57	92
15	46
61	57
9	69
96	17
45	32
0	41
35	34
53	18
25	63
90	5
23	7
27	0
14	27
94	73
44	59
68	12
79	19
89	79
37	3
73	62
76	30
87	35
55	80
67	36
4	97
45	61
10	86
97	1
41	58
60	3
17	36
68	25
97	93
29	66
10	63
46	85
83	96
62	62
62	5
90	59
35	37
98	94
43	7
28	85
30	73
59	63
58	11
84	19
46	98
84	89
60	31
85	79
56	11
78	27
43	85
78	81
0	70
95	75
88	23
6	80
9	69
8	83
14	12
26	17
72	21
75	59
70	59
94	51
28	12
5	38
59	27
93	7
26	75
31	57
7	35
57	40
3	90
56	24
62	64
63	83
15	58
64	26
66	68
92	43
53	5
87	24
17	54
46	72
78	36
12	6
11	58
41	45
52	40
61	92
84	29
21	82
11	75
2	18
80	64
78	43
43	18
25	78
98	14
33	31
28	88
76	27
12	25
50	20
41	57
88	10
75	12
24	33
93	45
23	42
90	56
84	71
71	22
81	83
87	44
46	54
45	9
39	85
91	52
49	1
77	69
39	97
25	55
27	40
21	54
56	58
69	68
96	63
80	92
76	64
55	57
30	9
48	74
34	77
8	42
16	16
93	93
29	79
51	38
81	94
13	80
17	49
74	81
92	51
5	31
58	30
65	41
98	5
55	85
49	3
58	78
41	20
43	83
74	27
56	51
81	24
76	5
50	77
8	30
17	61
77	57
62	79
18	92
49	37
75	83
98	55
50	83
51	92
71	82
49	75
6	91
30	60
40	15
77	16
96	68
42	8
78	59
67	40
16	33
93	56
91	77
39	14
97	12
86	83
83	14
5	39
37	54
97	54
78	79
24	63
29	4
20	57
10	96
23	29
87	16
20	12
7	38
5	96
62	72
17	40
67	39
12	81
17	82
8	75
13	4
35	69
98	15
86	36
75	0
60	70
83	29
42	85
12	98
72	86
68	24
82	51
69	84
29	55
10	41
54	42
98	21
89	29
11	17
43	16
14	59
46	41
7	38
37	59
23	21
74	35
56	92
28	70
0	48
26	87
27	76
37	73
65	20
25	65
28	64
29	84
30	51
55	59
77	71
0	22
30	16
90	91
37	89
62	28
55	80
48	11
15	24
16	71
69	94
50	3
71	89
62	27
47	29
98	88
84	65
73	20
86	38
43	25
78	56
11	29
13	53
50	10
45	55
20	83
32	18
33	80
38	0
43	17
84	2
44	54
50	24
96	63
49	81
59	1
1	83
53	10
76	3
8	81
48	94
84	23
72	96
76	76
12	54
47	62
68	78
24	28
72	84
22	15
89	34
36	9
27	57
46	10
98	73
64	58
40	15
21	2
74	90
15	89
65	87
67	18
44	65
43	30
71	22
60	65
16	0
38	84
27	16
46	29
32	24
82	22
28	34
86	41
58	95
33	66
81	41
57	45
52	19
76	70
50	49
27	41
74	7
76	1
13	66
93	70
31	91
76	13
26	44
69	27
64	8
5	50
32	54
80	84
71	67
8	6
49	96
69	6
14	97
23	57
38	43
72	74
57	32
52	26
97	98
86	38
57	69
38	61
74	27
15	96
17	73
59	94
97	84
21	39
16	61
6	36
58	45
67	0
49	69
10	78
28	38
55	20
85	91
95	89
66	83
51	59
56	42
27	72
89	8
50	15
82	9
42	19
2	75
9	27
68	7
65	72
92	0
67	2
40	90
79	86
20	2
97	25
14	14
9	0
18	82
61	65
43	66
6	59
34	46
57	80
89	8
84	10
67	85
26	75
56	76
54	23
93	14
93	8
39	68
76	17
40	78
61	82
42	59
62	62
48	98
4	46
85	22
68	98
38	13
75	46
56	38
31	23
31	98
31	9
96	84
93	18
22	26
81	33
82	71
14	53
63	67
66	4
2	54
42	77
94	19
5	2
69	87
16	5
2	3
12	90
3	36
67	21
94	73
14	33
42	26
7	65
13	65
45	91
87	77
5	16
79	28
78	52
72	0
95	57
82	14
42	11
87	28
6	44
13	84
48	76
87	77
6	57
67	81
20	11
67	86
81	84
60	10
14	9
66	62
86	1
48	49
47	89
6	25
65	27
79	69
96	79
90	91
35	45
26	90
10	49
87	88
89	92
19	59
5	32
96	46
44	49
67	92
16	26
47	76
77	49
61	58
14	84
60	73
2	51
31	67
82	87
34	48
2	28
75	34
94	51
81	67
29	16
74	56
5	50
4	93
56	64
61	5
30	27
92	7
78	26
13	14
67	3
62	86
85	40
54	26
88	34
86	32
51	78
98	58
39	19
47	33
35	34
44	91
78	91
19	72
50	40
87	14
39	25
29	83
71	77
33	58
65	82
63	38
34	42
46	82
86	71
96	72
8	43
25	2
12	72
39	45
72	94
41	61
8	44
55	96
39	96
66	48
32	49
26	17
81	61
95	24
58	9
95	67
66	10
59	52
75	41
40	54
49	44
6	84
15	89
95	78
79	86
92	86
4	62
58	19
60	93
60	29
83	25
45	41
76	11
85	28
26	10
39	26
87	80
29	30
76	26
64	84
0	84
37	49
81	15
49	73
43	51
52	84
36	76
24	23
0	38
24	6
56	66
59	20
25	30
47	43
49	4
91	75
28	29
61	10
34	88
57	64
30	46
79	41
70	29
45	94
50	65
38	23
33	3
42	48
66	41
52	76
86	65
88	41
7	18
98	19
44	81
24	30
45	2
1	35
33	36
81	62
6	13
47	64
43	91
36	88
44	50
15	25
7	83
98	65
91	12
51	57
7	87
28	8
55	63
54	78
81	74
69	27
96	0
60	80
24	13
55	57
10	66
26	90
3	32
67	97
11	40
5	35
14	70
10	85
52	35
88	23
37	11
56	48
45	69
47	15
76	81
11	52
41	38
48	89
3	12
20	91
26	81
52	91
65	9
8	67
26	51
1	8
85	43
58	56
40	27
42	62
37	58
54	93
89	95
64	3
38	65
5	80
9	41
9	52
1	25
89	85
62	29
52	47
70	85
86	91
7	11
35	90
11	55
51	39
32	95
84	30
13	90
93	98
5	32
40	21
94	86
32	19
15	47
34	68
97	85
98	65
29	54
17	45
26	95
88	15
83	87
89	83
46	46
67	10
86	79
10	74
66	32
86	50
49	59
35	10
25	78
36	60
41	22
10	13
67	29
97	59
58	17
50	41
39	85
40	14
0	21
35	44
16	10
9	15
86	48
70	82
4	44
5	98
61	70
12	69
39	14
33	71
39	70
65	52
44	90
11	89
8	77
46	63
78	1
67	44
95	57
31	55
32	27
71	7
63	49
83	69
10	8
65	1
73	78
68	90
0	34
95	84
52	63
38	17
80	20
5	24
21	51
41	56
40	35
77	91
18	42
85	67
88	2
44	34
96	51
12	4
18	49
44	3
20	29
56	54
75	5
56	76
61	9
52	58
27	8
62	94
4	71
7	15
27	87
65	63
68	35
63	51
81	68
3	21
44	79
60	97
40	53
30	92
55	80
88	13
64	79
66	36
86	21
40	82
71	14
5	58
88	90
20	35
45	85
52	90
58	73
74	23
31	76
28	32
45	91
9	59
96	19
39	14
92	41
36	95
51	13
27	81
36	64
50	30
50	75
88	11
55	93
43	36
8	58
50	96
45	43
73	79
62	93
37	9
48	68
63	56
25	61
86	71
30	85
42	62
77	63
95	60
38	31
44	84
88	5
91	75
56	82
15	20
34	34
86	72
61	60
47	55
38	56
65	60
18	46
52	1
43	91
43	61
70	14
67	69
54	86
8	1
28	93
76	44
30	38
35	77
22	72
59	47
63	95
42	76
10	57
16	89
58	74
59	70
64	60
69	26
35	45
31	73
55	49
18	95
81	60
72	85
55	48
65	26
71	9
32	41
47	94
70	94
13	30
90	96
88	33
30	48
76	32
4	17
12	94
58	78
96	64
48	19
34	59
56	54
28	44
37	6
90	49
50	90
22	77
47	15
70	39
74	90
23	22
78	89
44	61
53	46
37	97
17	26
15	14
45	37
31	93
52	68
38	9
90	47
25	9
14	35
22	90
86	70
22	63
94	66
62	57
20	85
56	13
62	53
44	58
64	12
56	28
12	52
29	66
41	53
98	42
49	1
72	28
7	88
90	8
34	84
29	97
56	0
70	63
18	37
98	71
44	8
66	38
67	31
88	83
58	31
20	0
47	67
56	41
33	59
49	51
94	22
33	79
96	28
18	31
71	14
40	78
86	3
77	45
87	33
6	23
52	82
2	10
76	40
54	63
64	92
79	69
20	8
87	85
42	92
16	24
88	90
47	44
48	0
14	23
14	90
70	31
89	98
68	15
19	68
69	71
89	23
17	56
42	77
60	2
48	75
67	32
70	80
73	1
2	56
2	36
80	64
72	81
96	95
76	31
61	57
36	78
50	31
78	74
19	9
4	4
43	82
48	51
23	9
16	66
60	95
27	81
66	78
14	23
10	67
5	59
23	21
70	18
89	28
69	13
65	81
8	11
1	34
59	40
90	36
57	2
85	96
86	11
47	96
36	51
13	13
51	14
36	86
4	52
78	19
70	78
96	60
97	80
80	58
34	97
82	41
52	62
60	31
56	81
20	37
14	38
65	77
42	77
43	16
87	3
17	53
29	48
60	63
61	37
85	2
64	52
47	57
63	4
58	16
82	70
35	85
24	51
22	52
0	27
49	61
90	84
1	65
43	68
17	26
30	38
60	73
29	67
54	44
4	7
83	28
5	67
55	51
66	47
40	87
21	43
64	85
9	72
47	76
30	79
64	19
77	5
46	10
22	84
3	56
49	61
97	54
60	28
52	78
82	2
95	93
6	30
97	10
96	96
22	33
28	78
49	97
3	50
15	79
36	43
5	68
7	1
82	60
55	77
43	4
6	32
38	88
54	83
93	74
77	32
7	32
50	60
65	79
91	45
25	95
34	82
79	0
97	45
85	51
59	86
69	43
35	9
13	65
17	22
41	28
75	45
36	96
32	98
32	14
46	71
36	78
56	92
9	59
39	94
51	69
73	19
66	42
53	51
89	40
87	54
83	87
89	32
12	44
21	61
91	61
43	49
54	79
82	82
33	86
36	77
20	3
56	96
55	15
28	7
8	90
63	98
47	84
10	46
27	86
70	7
63	43
31	73
2	51
51	68
22	64
19	2
0	57
95	4
62	15
71	95
45	70
35	69
45	6
0	7
92	41
0	72
10	95
63	59
38	57
71	68
95	64
77	75
97	11
38	28
5	13
75	79
10	9
61	27
65	22
77	95
8	63
46	68
7	10
3	82
73	0
49	37
79	39
50	21
82	68
17	56
33	90
28	19
84	63
51	80
74	13
73	35
34	23
48	16
34	91
46	25
11	43
57	34
36	15
69	74
67	44
15	78
57	1
70	22
53	64
42	87
61	76
78	12
45	92
86	58
25	30
23	68
90	23
39	23
75	6
51	47
64	79
56	16
32	35
75	45
15	5
43	45
6	2
94	64
87	3
10	88
26	82
17	31
74	52
70	51
32	15
80	8
58	77
28	28
89	79
90	15
57	84
55	32
26	97
29	10
56	38
72	90
54	30
98	51
46	62
38	18
74	53
53	3
8	9
23	56
68	7
95	3
97	67
6	83
9	65
38	3
22	67
85	91
34	69
69	62
71	51
22	17
84	26
92	39
1	3
84	29
8	12
60	97
75	7
32	67
88	42
59	46
91	17
88	39
79	34
95	58
64	40
18	18
86	59
89	97
10	64
58	48
36	12
72	27
62	82
77	65
46	62
27	70
52	41
0	0
13	55
31	45
42	29
61	85
59	84
23	63
40	77
89	51
36	17
30	75
68	4
83	6
45	93
64	15
31	31
26	77
69	68
91	59
3	63
59	83
97	49
42	71
5	30
51	16
33	56
35	37
12	34
31	67
47	59
17	51
8	54
20	29
58	13
11	23
72	85
8	43
55	65
21	29
21	38
21	19
13	76
67	53
24	20
96	60
54	29
88	92
7	47
58	47
64	76
18	79
42	22
77	74
40	58
47	55
19	62
52	85
96	71
42	52
9	82
58	30
60	34
16	97
67	31
63	79
2	23
41	36
4	15
26	75
77	3
43	94
82	66
2	5
37	93
32	61
18	38
51	54
27	20
70	14
85	43
93	38
84	3
21	14
7	71
79	80
72	93
45	78
24	51
77	6
33	41
19	34
52	49
24	83
98	49
41	94
4	57
22	53
97	8
86	26
8	8
19	16
29	60
76	79
21	92
31	95
98	49
8	30
60	88
38	75
57	74
51	39
51	60
55	49
17	50
44	81
94	2
45	29
11	13
9	32
89	47
47	38
10	37
1	87
56	57
76	10
13	69
28	83
82	29
29	60
67	97
38	1
69	60
19	53
18	91
89	65
83	60
92	21
54	19
7	61
85	66
26	74
81	44
88	80
1	73
3	97
14	6
38	65
50	43
94	38
41	59
88	65
58	22
17	42
92	83
27	79
9	70
15	29
2	8
78	28
45	43
24	41
23	1
9	61
39	43
67	42
43	55
20	3
72	50
1	6
82	38
34	61
71	56
67	30
89	35
82	63
26	92
98	83
33	96
85	79
28	59
22	48
3	5
66	10
62	5
27	81
79	7
43	5
65	44
30	95
17	86
11	52
5	58
3	6
0	5
38	39
92	0
97	52
60	94
16	24
7	13
15	18
27	97
67	84
68	51
89	65
63	39
43	59
69	74
81	2
14	29
46	49
40	27
70	15
5	36
8	51
95	72
30	59
31	16
34	21
31	68
0	48
98	23
45	83
44	69
16	22
36	18
0	35
85	25
24	20
13	40
60	79
73	50
42	87
2	19
46	69
64	45
80	77
61	0
26	63
58	96
8	67
71	8
56	46
57	11
4	42
36	27
58	4
90	77
12	28
97	56
23	56
81	73
29	56
4	34
82	88
44	24
73	53
69	55
24	62
24	42
61	58
22	39
22	95
0	97
11	73
19	56
41	90
46	95
98	3
20	3
24	4
82	92
46	69
26	90
34	4
71	7
50	91
73	19
36	85
15	16
93	5
61	56
73	51
1	34
33	95
89	57
89	13
49	57
55	74
18	28
62	68
78	67
36	41
80	48
81	47
60	24
72	57
41	25
48	66
25	14
82	82
90	29
4	63
34	80
76	35
15	65
87	55
4	66
38	5
21	81
88	95
78	98
19	47
10	50
35	88
85	31
44	21
11	39
54	49
81	76
26	25
85	79
22	11
57	31
52	78
30	60
67	65
45	31
76	85
86	77
41	32
27	67
13	24
66	53
18	22
47	56
81	65
56	15
86	55
4	48
12	50
52	89
85	60
20	78
42	89
53	45
13	21
21	45
55	32
36	16
48	39
39	66
91	44
6	61
25	18
37	18
46	73
17	43
38	19
84	32
64	44
86	73
40	48
22	40
74	51
14	11
77	52
88	17
9	77
67	34
18	66
49	51
28	23
59	4
96	27
91	24
16	62
14	42
28	27
85	23
34	35
33	48
61	41
65	69
60	68
37	37
94	78
49	62
12	3
44	77
44	0
33	23
80	25
75	75
3	32
54	37
89	66
77	43
20	9
43	5
64	84
2	5
94	38
44	89
10	53
6	25
28	13
35	8
33	26
89	22
52	63
51	23
5	77
48	37
54	76
12	44
92	93
1	5
10	44
86	2
34	44
81	77
47	92
71	94
66	89
11	97
31	27
4	41
7	77
12	93
26	21
17	51
46	10
19	98
66	86
22	50
30	1
33	18
9	45
23	46
7	54
55	17
15	62
67	93
24	97
26	39
94	58
94	60
71	56
95	11
32	26
61	57
7	10
23	57
42	53
74	15
92	96
55	9
19	23
19	72
39	32
13	37
75	71
31	23
88	12
19	1
2	31
94	71
27	33
64	67
94	10
84	74
74	49
42	5
47	30
91	39
62	92
49	24
51	15
90	20
11	13
25	26
30	57
61	88
69	48
85	16
23	13
27	20
30	82
39	30
0	9
6	59
98	29
43	76
18	73
95	83
24	3
54	44
65	62
96	98
47	33
20	34
23	4
49	64
30	74
64	61
53	52
3	31
23	31
12	57
4	25
5	36
6	64
82	90
93	7
86	43
12	82
64	73
79	66
33	55
59	51
25	41
62	30
5	95
68	77
30	27
19	68
90	82
32	29
39	85
63	72
37	90
83	24
82	82
24	61
61	58
25	63
56	96
52	34
15	57
38	77
36	25
9	20
92	54
19	22
39	64
27	84
22	91
17	51
31	30
38	95
92	15
66	10
46	69
31	78
94	2
31	8
31	40
45	7
80	95
43	43
36	65
93	3
86	62
28	58
6	43
55	11
75	60
95	81
37	33
85	24
72	19
35	86
51	44
98	33
49	22
13	40
15	10
3	63
21	67
87	95
2	78
83	82
55	62
82	79
85	36
34	0
48	31
25	36
23	8
64	21
59	93
71	30
31	62
77	30
96	32
33	48
28	75
45	93
67	86
23	16
9	93
97	2
48	64
40	17
68	58
98	0
75	86
97	12
29	42
16	7
20	17
64	47
94	59
53	93
6	57
34	80
39	97
45	47
55	27
40	38
51	24
56	91
56	71
67	11
58	38
88	82
4	85
81	30
62	22
28	80
59	60
28	56
60	72
38	51
20	93
83	20
57	13
62	71
18	8
28	2
97	62
43	36
39	49
62	44
6	1
6	3
51	63
36	92
42	98
60	48
35	87
8	64
92	0
0	66
36	8
2	97
3	54
24	68
2	48
80	84
48	90
0	61
35	37
93	13
93	28
85	87
45	20
4	58
43	12
74	29
83	61
88	39
58	41
10	70
90	72
63	50
37	0
16	35
62	44
2	83
48	46
30	0
81	54
31	39
38	64
47	12
26	71
86	11
50	22
93	79
40	39
40	35
3	13
34	5
87	94
60	85
96	62
65	41
60	68
0	24
29	33
94	57
13	81
22	56
35	86
3	9
9	57
76	87
51	58
2	15
64	57
32	78
80	17
94	61
22	73
34	14
34	73
11	23
65	45
68	60
4	1
21	31
44	10
0	3
7	92
20	69
83	33
9	23
28	26
47	17
0	94
49	38
49	40
92	62
62	75
73	62
53	2
62	89
7	71
21	29
3	91
72	53
92	53
75	60
97	90
42	21
10	50
31	67
90	85
8	79
20	39
84	55
4	78
4	7
17	82
29	68
48	92
89	21
35	65
32	76
51	26
50	66
81	70
75	53
4	28
81	43
43	79
96	2
52	45
69	23
25	82
41	46
22	89
61	66
38	41
4	80
67	74
26	55
21	10
93	90
22	89
85	30
15	85
49	25
79	6
88	31
70	93
35	52
2	82
76	38
17	32
92	9
35	38
72	34
23	29
90	38
68	44
69	60
44	61
8	95
85	0
91	3
56	19
31	46
22	84
60	25
33	3
30	41
85	52
84	75
69	19
77	57
53	59
38	89
87	55
66	40
90	84
57	25
71	22
45	3
94	55
4	32
77	8
37	19
72	64
12	54
35	90
30	19
48	76
59	62
95	74
22	4
39	93
45	31
47	98
7	49
36	46
95	56
82	75
44	42
98	90
24	85
59	52
42	70
6	58
42	14
31	7
49	9
45	36
15	65
35	64
32	13
6	15
1	9
40	92
96	50
22	59
1	46
61	14
42	58
2	92
65	10
75	61
92	10
85	83
42	75
43	21
81	55
31	19
27	81
37	60
93	20
0	6
76	64
30	59
56	29
10	29
52	48
66	56
95	33
93	86
52	62
17	23
37	0
96	12
17	93
17	92
93	48
40	10
47	40
6	51
40	1
97	0
46	67
29	38
22	71
26	13
40	56
84	41
2	75
81	15
12	75
90	46
50	87
17	39
54	93
43	84
11	55
68	89
80	66
16	17
34	77
48	95
84	17
61	18
89	36
39	81
56	36
34	81
14	30
79	38
60	2
65	27
16	26
98	81
25	67
23	32
37	43
92	88
74	29
52	98
39	5
57	73
21	88
84	26
18	73
73	10
29	30
69	14
66	16
96	30
42	75
24	1
12	40
13	24
75	87
13	9
52	65
32	28
6	82
20	68
91	37
7	25
10	49
55	2
29	49
34	60
79	91
67	49
54	88
19	7
33	8
55	82
90	16
92	78
26	0
57	5
89	22
1	84
15	66
82	84
15	70
65	96
43	93
98	56
98	45
13	36
44	66
10	15
87	87
88	81
91	97
35	97
91	54
54	9
7	22
54	79
64	82
16	18
52	32
55	7
65	82
83	74
61	14
4	85
72	96
27	37
13	68
67	55
87	75
5	31
19	75
97	75
49	18
92	44
30	10
9	22
30	34
53	53
6	14
59	96
26	94
1	25
22	28
47	71
98	21
17	32
76	88
5	77
91	92
18	34
39	70
30	46
5	65
31	72
37	72
67	74
17	16
62	25
92	39
68	82
41	60
64	59
13	84
55	54
81	30
22	33
23	13
17	26
95	53
86	42
72	52
89	9
36	92
48	89
6	47
98	33
98	2
8	53
42	74
49	89
39	4
32	15
32	33
75	42
45	92
28	76
43	11
94	60
41	42
17	71
86	37
33	18
16	89
53	4
98	67
7	40
45	62
14	39
95	49
4	7
7	98
79	93
84	44
11	69
70	41
18	51
89	52
92	4
53	7
3	63
24	8
75	82
18	79
3	76
53	94
27	50
48	89
33	23
37	31
98	29
2	48
96	20
91	20
3	70
27	2
27	24
84	4
79	3
74	30
90	92
76	90
98	79
68	94
48	36
95	77
7	23
90	81
85	7
93	51
11	30
10	8
17	94
28	82
3	17
50	17
80	15
97	98
24	82
93	22
4	14
15	59
92	49
72	95
47	90
37	32
2	4
52	89
75	22
52	45
27	91
4	70
97	89
66	11
67	93
6	26
78	28
53	43
18	65
83	59
58	64
65	96
60	6
44	69
73	95
11	90
92	65
64	3
88	23
46	25
54	33
94	97
43	30
22	70
76	0
43	66
58	48
46	74
76	3
89	87
94	5
30	55
95	42
50	97
83	33
70	29
51	25
36	50
79	91
72	28
22	18
62	88
37	87
1	12
71	25
20	94
15	31
11	42
49	43
41	1
96	46
89	89
88	33
35	35
71	55
82	44
66	86
47	35
15	56
48	16
32	25
96	90
74	64
53	74
23	50
63	77
76	33
90	74
91	0
48	79
21	27
61	50
9	21
28	32
83	12
7	91
98	45
3	1
22	73
3	80
83	26
39	37
66	93
34	82
88	45
36	78
54	10
91	40
26	24
22	90
58	42
16	75
59	60
57	61
59	29
7	60
23	40
97	48
33	46
95	22
29	65
11	9
92	98
84	47
10	94
19	97
51	55
3	41
49	73
97	17
15	10
82	23
69	9
61	91
90	23
80	56
34	30
54	22
29	92
0	25
8	98
15	80
74	26
60	93
64	5
56	13
43	91
83	91
84	90
2	19
15	66
64	11
26	77
55	30
46	67
48	0
36	55
74	92
26	30
35	7
39	46
47	15
74	53
22	91
64	38
46	66
30	46
35	49
43	78
43	71
18	29
53	90
1	59
98	56
64	28
17	64
29	74
34	98
57	74
60	54
26	77
1	85
87	57
3	72
83	90
19	41
98	30
87	36
71	50
0	61
57	3
64	40
47	44
6	90
55	22
58	65
80	52
85	68
6	76
9	66
18	80
75	76
33	24
12	39
68	14
27	25
37	33
76	45
43	21
85	7
1	5
54	44
7	19
25	58
57	95
97	10
80	59
52	58
51	64
36	31
79	0
87	66
80	85
21	66
11	20
53	72
50	20
80	2
87	74
37	24
42	6
17	52
68	82
45	93
93	31
83	68
10	81
94	5
91	85
62	30
61	46
31	26
94	24
46	1
52	29
77	59
47	96
87	51
67	6
52	10
2	9
88	36
40	84
59	5
18	44
77	64
74	63
62	30
65	1
9	73
63	13
11	14
25	62
22	40
20	88
47	51
85	27
4	60
46	12
84	91
18	17
88	5
17	85
70	68
25	64
55	40
43	75
3	51
49	25
0	68
73	38
87	59
81	75
22	88
43	77
2	3
14	62
45	0
65	69
20	68
32	95
7	26
26	42
93	45
81	45
58	34
60	17
37	67
15	42
36	32
56	66
62	16
50	84
90	43
89	11
30	97
57	71
51	65
53	89
37	55
84	81
57	16
62	3
80	67
79	91
85	69
51	0
21	50
31	56
90	19
49	14
27	95
3	14
35	82
72	44
96	13
