731	48	9		
762	71	10		
857	839	7		
637	598	7		
256	388	3		
338	767	9		
868	109	7		
513	51	1		
346	514	2		
277	123	2		
720	878	8		
371	878	3		
143	270	2		
367	605	2		
609	736	7		
904	943	9		
70	284	7		
66	927	1		
639	322	1		
83	750	5		
243	583	3		
869	760	9		
523	72	7		
265	541	3		
908	121	9		
632	652	7		
881	592	10		
95	516	2		
649	235	6		
231	592	4		
877	175	5		
764	305	5		
509	487	5		
125	691	9		
648	397	2		
953	188	1		
916	154	9		
274	707	5		
370	536	8		
264	755	2		
715	350	10		
261	463	10		
849	267	5		
536	819	1		
630	868	10		
871	405	3		
488	683	9		
73	209	1		
513	906	9		
484	450	3		
311	503	2		
727	542	6		
453	430	9		
518	11	1		
102	445	8		
871	792	8		
564	11	6		
458	952	5		
524	403	7		
597	947	9		
411	509	5		
422	397	2		
45	629	6		
781	236	2		
945	433	1		
931	98	8		
238	173	2		
379	50	3		
70	377	3		
324	292	2		
22	32	1		
165	345	2		
353	587	7		
217	234	6		
210	316	7		
942	255	9		
824	451	5		
702	242	3		
642	651	8		
676	114	8		
426	998	8		
487	186	4		
174	959	4		
139	315	10		
218	941	8		
432	148	5		
286	499	4		
14	863	5		
321	647	6		
291	670	7		
621	953	3		
499	558	4		
515	847	10		
253	592	9		
614	86	4		
366	335	1		
978	460	1		
497	234	3		
635	698	2		
117	910	9		
490	639	2		
201	483	4		
588	550	9		
568	880	1		
843	146	10		
362	861	10		
775	313	6		
808	897	4		
714	359	2		
403	428	5		
389	146	5		
59	781	10		
353	722	4		
475	445	7		
407	714	2		
271	124	3		
383	829	7		
801	669	8		
950	463	1		
966	517	3		
340	533	6		
678	105	8		
675	789	10		
198	325	3		
761	770	5		
942	490	9		
802	897	8		
876	153	3		
550	24	6		
314	54	8		
206	110	7		
609	31	7		
21	997	9		
984	276	10		
307	589	4		
641	219	6		
122	151	6		
857	23	5		
948	221	10		
289	556	4		
554	485	6		
616	954	2		
310	217	1		
232	667	9		
856	733	7		
535	833	6		
364	155	1		
327	154	4		
685	380	5		
506	203	3		
535	371	2		
303	960	1		
613	557	4		
851	195	6		
21	384	8		
3	471	10		
366	606	10		
7	858	7		
0	766	10		
232	621	4		
685	496	6		
413	838	2		
635	480	10		
4	381	3		
207	137	6		
805	579	5		
338	924	8		
181	143	4		
280	616	6		
337	747	7		
470	273	8		
193	798	8		
815	268	2		
365	423	1		
343	344	4		
639	559	6		
384	570	6		
619	694	1		
525	267	10		
500	199	1		
353	992	2		
609	580	2		
411	401	10		
47	993	10		
810	676	1		
511	880	7		
897	701	8		
635	398	4		
974	979	10		
66	325	8		
222	348	10		
525	19	2		
5	516	4		
580	900	1		
682	722	1		
708	972	7		
909	8	7		
199	686	4		
364	189	6		
215	801	8		
427	164	3		
550	749	4		
457	918	4		
227	295	10		
723	300	3		
408	303	1		
807	126	9		
651	882	1		
584	379	5		
76	746	6		
160	246	7		
461	811	5		
917	632	6		
926	78	1		
353	218	3		
466	860	2		
870	771	9		
944	801	1		
191	570	2		
966	325	8		
205	98	8		
243	28	3		
94	293	1		
269	90	3		
824	809	7		
459	951	8		
169	332	6		
865	36	9		
783	155	5		
957	413	3		
748	647	6		
755	525	7		
112	732	10		
993	547	10		
486	616	7		
965	645	4		
525	20	6		
902	990	10		
49	670	10		
566	827	8		
818	905	3		
910	332	2		
101	573	8		
171	31	9		
370	803	2		
206	460	5		
799	529	3		
376	543	10		
441	656	1		
918	407	8		
495	403	5		
656	230	9		
716	264	10		
187	470	9		
774	950	1		
734	713	2		
487	696	8		
509	223	5		
120	75	7		
411	504	7		
765	920	1		
939	636	4		
692	855	4		
371	679	10		
297	206	10		
193	645	4		
318	279	7		
745	519	10		
499	879	10		
898	411	6		
477	197	5		
58	62	3		
616	468	3		
73	217	3		
978	921	4		
591	779	6		
801	467	8		
28	339	4		
592	432	10		
906	266	8		
70	425	4		
823	113	10		
463	197	3		
687	502	5		
175	12	2		
238	302	9		
898	646	4		
297	375	8		
174	374	1		
800	645	1		
319	146	9		
760	921	9		
883	342	7		
275	31	8		
438	576	5		
311	80	7		
313	676	7		
767	479	7		
692	544	3		
169	817	4		
698	403	5		
168	242	9		
807	844	3		
838	968	8		
647	82	8		
209	812	10		
101	404	1		
469	367	1		
678	582	9		
923	73	10		
150	584	4		
379	389	1		
54	134	8		
407	178	1		
131	942	6		
538	833	10		
73	794	2		
304	547	1		
171	717	4		
84	197	8		
459	971	2		
48	835	10		
920	313	7		
115	114	1		
431	404	5		
135	464	4		
904	843	2		
628	714	7		
853	812	2		
21	325	3		
386	261	4		
600	820	4		
68	725	2		
323	366	8		
822	426	1		
733	689	4		
858	153	2		
197	982	2		
59	306	2		
31	836	4		
724	214	9		
946	216	10		
150	323	9		
916	942	1		
753	600	1		
82	988	5		
658	787	4		
577	377	2		
977	777	9		
542	513	6		
272	817	8		
475	144	3		
448	398	5		
641	237	1		
120	598	2		
113	255	7		
930	278	5		
434	122	7		
9	878	2		
553	609	9		
635	88	4		
982	255	2		
940	939	10		
316	938	5		
527	796	8		
964	684	9		
951	472	5		
732	560	9		
899	56	9		
514	636	2		
364	700	6		
257	383	5		
281	707	10		
151	192	10		
23	318	7		
795	576	7		
170	456	2		
893	643	3		
614	762	1		
901	386	8		
578	903	2		
82	733	4		
524	611	6		
643	461	2		
485	647	4		
656	878	5		
415	243	9		
450	827	5		
791	848	2		
728	47	1		
892	978	7		
779	444	7		
722	898	2		
261	579	4		
32	55	3		
7	893	3		
453	169	9		
641	812	4		
305	299	5		
780	848	9		
895	745	1		
787	905	6		
819	596	8		
531	274	6		
784	389	3		
429	372	9		
366	930	1		
33	138	9		
205	79	9		
779	845	10		
619	65	6		
537	417	4		
910	877	5		
261	16	9		
354	725	4		
527	583	2		
801	704	9		
888	449	4		
220	309	3		
192	123	3		
545	607	1		
185	266	6		
733	942	1		
889	303	7		
357	931	5		
251	188	6		
584	875	1		
659	835	10		
475	701	9		
424	170	7		
490	753	2		
131	106	3		
947	348	1		
957	165	9		
214	862	10		
579	942	9		
565	16	5		
45	153	10		
991	23	7		
397	561	4		
734	228	7		
193	990	3		
21	967	10		
711	546	6		
728	470	10		
205	913	2		
510	54	5		
881	613	1		
987	474	3		
516	7	8		
956	331	1		
376	650	8		
552	356	5		
844	621	10		
424	939	4		
975	789	3		
714	921	3		
540	460	7		
386	992	4		
283	252	3		
773	541	10		
438	801	6		
246	38	2		
662	719	8		
506	938	2		
742	446	3		
9	80	5		
999	163	7		
874	330	7		
39	871	10		
251	726	5		
855	246	6		
247	224	4		
301	6	4		
833	902	10		
73	785	5		
734	44	5		
304	189	5		
51	863	9		
717	448	10		
201	629	7		
336	487	7		
908	426	5		
170	592	1		
466	406	10		
259	462	2		
449	651	10		
562	654	2		
653	116	7		
603	34	3		
963	450	3		
737	633	10		
833	939	9		
592	251	6		
964	947	8		
355	258	3		
99	738	3		
441	609	9		
835	220	7		
446	22	8		
534	555	8		
668	233	7		
982	976	2		
464	635	1		
459	981	2		
79	419	10		
38	477	1		
888	866	6		
155	691	2		
967	325	1		
743	796	7		
284	549	2		
943	116	5		
982	769	5		
965	414	6		
905	735	3		
884	38	3		
476	866	2		
635	684	7		
352	376	3		
476	588	5		
491	788	1		
400	650	5		
621	791	10		
980	117	9		
484	289	9		
881	25	8		
352	252	4		
885	372	3		
321	934	7		
887	332	2		
209	506	8		
459	950	5		
79	380	3		
685	553	6		
70	779	10		
948	883	9		
169	749	5		
672	91	3		
529	962	10		
899	719	6		
800	145	6		
178	724	5		
772	814	1		
846	418	8		
311	81	7		
18	486	5		
140	144	4		
336	942	6		
233	499	6		
958	519	4		
176	794	1		
152	893	5		
625	691	4		
919	755	2		
725	98	3		
196	521	3		
320	558	1		
937	145	1		
588	536	1		
77	528	9		
207	479	2		
970	776	4		
725	625	7		
631	867	7		
254	202	1		
294	124	1		
50	883	10		
521	897	4		
689	240	10		
30	377	7		
153	387	9		
931	664	5		
297	159	10		
402	871	7		
395	795	10		
798	695	8		
114	356	4		
911	892	5		
381	894	4		
674	829	7		
453	963	3		
943	991	1		
613	130	10		
617	847	1		
977	758	10		
63	765	5		
33	965	5		
388	74	6		
159	774	2		
79	151	9		
230	846	4		
334	403	8		
129	43	2		
975	264	8		
904	678	6		
306	92	10		
740	969	10		
444	742	1		
228	145	8		
627	734	4		
556	371	2		
76	360	2		
935	616	10		
277	982	10		
724	372	5		
642	841	7		
170	999	2		
51	634	7		
669	208	2		
803	197	8		
679	403	5		
234	870	1		
447	417	9		
932	753	3		
923	62	8		
318	820	2		
599	844	3		
131	512	7		
628	495	8		
349	469	10		
907	974	3		
912	965	2		
279	419	1		
402	328	8		
939	480	3		
121	460	4		
923	976	10		
241	734	7		
708	457	1		
704	580	9		
817	0	10		
105	669	8		
457	494	5		
673	801	4		
48	36	7		
818	799	4		
137	570	6		
152	612	5		
465	499	3		
70	729	2		
389	422	9		
396	844	5		
192	651	9		
353	277	7		
272	347	10		
293	77	2		
647	621	9		
114	50	3		
730	294	3		
790	53	7		
125	666	10		
360	875	5		
535	615	9		
41	347	9		
303	785	4		
140	212	3		
429	221	10		
894	602	4		
94	225	5		
875	205	3		
763	907	7		
309	890	3		
271	860	10		
3	643	1		
660	290	1		
179	981	6		
40	200	8		
429	993	8		
8	591	6		
774	791	5		
496	636	5		
714	982	2		
499	190	8		
786	870	5		
880	752	6		
433	995	10		
341	218	10		
500	966	2		
572	788	4		
362	546	2		
883	128	6		
895	291	6		
677	387	10		
917	683	9		
80	204	1		
478	12	10		
60	164	2		
135	935	7		
306	586	2		
662	442	8		
741	765	7		
914	259	2		
280	436	8		
906	309	10		
691	492	2		
480	273	3		
54	175	1		
707	388	2		
198	683	7		
564	80	7		
834	312	3		
492	476	7		
74	331	6		
100	83	9		
697	517	8		
571	563	2		
875	32	4		
948	826	10		
105	89	3		
978	483	2		
146	157	1		
77	515	5		
852	451	9		
926	562	9		
21	628	3		
802	550	1		
849	737	4		
780	457	9		
431	114	8		
983	44	5		
951	819	1		
187	506	4		
726	425	7		
930	473	5		
781	561	7		
407	739	3		
502	489	10		
77	37	2		
732	145	2		
471	226	10		
639	511	5		
328	824	1		
283	981	4		
772	101	10		
100	179	2		
54	29	6		
686	89	7		
958	822	1		
121	484	6		
410	283	10		
917	47	9		
79	155	3		
761	403	2		
723	806	2		
709	368	10		
222	619	10		
741	377	3		
701	269	10		
623	466	9		
248	179	10		
500	65	3		
802	944	8		
538	698	2		
797	887	3		
815	68	6		
289	333	6		
118	402	3		
123	883	4		
516	210	9		
832	925	4		
110	95	2		
901	26	10		
831	162	8		
669	777	1		
291	592	1		
533	820	2		
514	919	2		
218	739	9		
374	31	3		
976	401	2		
550	199	9		
197	968	3		
779	646	9		
504	534	8		
347	155	10		
597	191	5		
147	750	4		
18	153	7		
780	269	9		
343	831	7		
759	280	8		
645	869	8		
78	173	6		
230	956	10		
384	595	3		
455	688	5		
159	508	9		
942	987	10		
256	854	4		
632	135	5		
43	898	1		
294	491	7		
882	86	5		
763	172	1		
600	336	6		
897	859	9		
478	782	6		
525	956	6		
403	337	3		
408	265	1		
914	641	7		
377	992	7		
720	452	2		
155	586	4		
713	379	1		
693	355	1		
499	232	8		
807	930	10		
113	138	6		
756	599	4		
267	965	2		
882	321	7		
33	15	4		
420	385	6		
289	685	5		
923	161	2		
542	293	9		
441	692	1		
763	23	2		
730	652	6		
780	535	10		
331	892	9		
698	837	1		
855	996	10		
705	377	7		
702	516	8		
98	362	3		
663	625	3		
375	158	6		
332	972	8		
826	515	8		
434	594	7		
832	700	6		
986	707	1		
671	860	8		
546	532	2		
935	244	2		
883	643	7		
38	497	4		
103	880	10		
338	396	1		
267	648	9		
962	104	1		
964	8	3		
140	564	2		
273	136	2		
507	296	7		
228	981	1		
295	872	10		
899	903	4		
370	709	3		
382	728	8		
606	137	5		
779	387	6		
659	674	9		
298	465	3		
261	458	4		
418	312	8		
672	923	6		
793	968	3		
105	129	2		
482	143	4		
303	710	1		
842	391	6		
936	546	1		
843	382	7		
439	685	3		
808	437	3		
969	359	9		
211	8	7		
407	640	8		
570	415	2		
100	332	7		
623	994	8		
430	227	3		
886	265	2		
467	879	6		
574	894	5		
255	982	5		
117	587	4		
37	189	4		
62	989	2		
33	965	4		
403	594	9		
453	690	2		
438	149	1		
337	376	9		
636	164	3		
28	283	7		
878	891	10		
0	654	6		
489	554	6		
158	113	4		
180	754	1		
221	737	8		
183	252	5		
591	372	6		
108	832	1		
811	903	6		
76	912	2		
213	862	4		
909	624	6		
185	6	2		
58	418	3		
336	687	10		
381	640	1		
415	842	3		
569	434	8		
29	830	8		
964	294	3		
916	852	4		
926	634	4		
343	701	4		
906	613	3		
667	693	9		
439	695	9		
782	574	5		
653	148	1		
412	677	1		
168	223	2		
272	531	4		
920	60	1		
500	846	9		
173	464	4		
552	74	6		
697	242	9		
40	857	6		
712	764	7		
669	399	5		
757	390	4		
479	152	5		
437	221	3		
724	106	7		
520	208	4		
494	443	2		
74	205	3		
956	408	7		
200	330	8		
385	755	8		
817	0	8		
598	125	8		
587	763	1		
295	792	3		
507	120	9		
794	661	9		
833	851	4		
877	967	4		
241	814	1		
313	373	4		
592	113	8		
492	369	2		
466	365	8		
825	499	8		
687	323	6		
341	453	10		
482	211	10		
56	757	6		
48	121	2		
781	974	6		
180	124	5		
171	553	1		
52	659	8		
565	557	9		
677	416	2		
151	173	1		
497	552	9		
803	74	10		
614	225	2		
965	892	7		
872	828	1		
3	236	10		
714	513	1		
910	729	2		
681	694	5		
741	362	4		
142	249	3		
790	791	2		
89	693	8		
687	299	3		
951	104	5		
130	479	3		
140	298	5		
492	816	8		
12	635	1		
362	757	4		
553	684	10		
116	758	9		
761	290	8		
148	867	9		
478	61	4		
544	517	6		
455	982	8		
861	724	10		
20	395	9		
641	153	7		
411	831	4		
699	494	2		
78	266	7		
347	740	2		
471	377	7		
327	641	6		
654	385	2		
816	968	2		
328	342	10		
758	649	3		
368	941	1		
207	33	3		
617	26	1		
789	802	6		
527	823	3		
49	578	9		
23	102	5		
280	894	5		
614	985	9		
126	703	10		
194	331	3		
811	322	6		
99	974	3		
864	67	10		
518	574	3		
466	475	8		
223	821	4		
693	136	3		
296	537	7		
80	768	7		
642	882	4		
168	415	7		
721	445	4		
81	605	10		
317	909	4		
25	310	5		
54	293	8		
278	731	10		
319	319	9		
368	596	2		
934	679	10		
701	866	6		
624	935	10		
637	18	3		
388	982	7		
780	415	8		
638	395	2		
354	190	5		
419	711	7		
206	693	8		
714	556	4		
290	683	10		
92	384	4		
393	81	4		
489	931	10		
344	970	8		
698	886	10		
410	579	5		
73	77	1		
800	874	10		
337	848	6		
680	698	2		
134	350	8		
719	227	7		
607	815	10		
767	703	9		
854	846	4		
419	868	5		
672	91	4		
555	936	8		
899	157	4		
782	650	4		
98	679	6		
874	710	4		
756	263	3		
478	594	2		
972	684	10		
362	219	4		
680	187	1		
258	348	7		
803	786	5		
207	556	2		
579	160	2		
828	459	7		
740	756	3		
923	321	10		
656	519	3		
412	141	1		
660	61	8		
552	861	1		
825	375	10		
705	989	6		
967	585	9		
575	652	4		
547	211	8		
49	810	8		
872	71	7		
598	562	2		
867	279	6		
662	113	1		
391	519	2		
881	164	3		
189	669	8		
975	558	4		
997	607	3		
649	338	1		
362	894	6		
291	179	9		
898	123	1		
7	367	10		
523	606	6		
244	147	9		
424	330	10		
285	832	3		
623	757	9		
983	47	4		
586	875	4		
315	618	9		
790	86	9		
785	839	7		
100	695	1		
406	972	3		
281	541	7		
374	930	1		
724	133	2		
380	820	10		
174	976	2		
411	464	4		
617	116	1		
337	814	1		
904	249	1		
36	757	4		
375	107	6		
176	91	2		
469	716	1		
674	531	8		
630	7	6		
77	707	9		
834	13	8		
928	646	5		
486	201	9		
725	348	2		
395	314	1		
938	137	3		
607	716	1		
174	167	6		
775	685	1		
74	772	10		
179	968	1		
17	177	5		
875	163	7		
304	375	2		
962	58	8		
656	602	5		
722	518	4		
703	319	4		
90	843	3		
125	389	9		
271	665	2		
676	533	4		
411	763	5		
815	434	2		
930	223	1		
456	411	3		
119	673	4		
630	970	10		
213	402	10		
516	753	2		
709	887	7		
906	369	1		
626	342	10		
315	737	4		
211	318	3		
371	757	4		
670	928	9		
897	352	6		
458	462	2		
584	458	5		
620	21	10		
418	382	1		
577	437	3		
192	69	7		
440	88	2		
392	881	6		
831	630	5		
287	584	9		
162	701	5		
325	324	1		
829	342	6		
350	627	5		
958	383	1		
187	261	8		
701	843	2		
962	157	5		
977	949	8		
838	880	4		
865	712	2		
957	355	1		
612	147	1		
30	345	2		
865	553	5		
360	269	3		
890	342	3		
827	932	3		
923	831	7		
516	713	8		
782	799	4		
358	553	2		
706	158	4		
891	575	5		
977	165	5		
194	191	5		
976	624	10		
647	815	6		
246	706	6		
725	342	6		
438	683	8		
591	625	1		
140	708	2		
993	118	1		
454	643	6		
808	796	6		
349	821	9		
150	945	7		
434	152	8		
452	2	5		
812	965	10		
61	224	1		
602	571	8		
83	480	3		
941	446	5		
798	636	1		
587	551	2		
833	553	2		
893	215	2		
240	614	4		
208	660	6		
580	333	2		
629	664	1		
719	733	1		
7	986	5		
148	726	6		
820	325	10		
223	74	4		
22	886	9		
780	383	5		
362	558	6		
510	903	6		
861	457	9		
588	364	2		
299	444	3		
716	531	3		
707	743	10		
352	223	3		
789	466	2		
684	477	10		
389	365	8		
238	804	7		
536	940	10		
738	153	9		
718	412	3		
73	612	9		
795	732	10		
122	704	9		
554	53	8		
535	904	1		
864	960	7		
428	191	8		
741	438	10		
835	402	4		
970	35	3		
919	510	4		
519	182	3		
299	310	7		
38	733	5		
729	234	3		
641	352	6		
115	843	4		
943	494	8		
923	733	7		
261	623	6		
477	298	3		
4	326	8		
254	970	3		
804	104	6		
35	297	4		
310	513	9		
401	337	3		
201	450	7		
903	112	9		
14	565	3		
115	785	5		
275	269	7		
909	442	9		
17	986	3		
121	758	10		
607	664	3		
15	950	2		
153	739	3		
917	235	4		
715	713	5		
524	615	5		
781	39	3		
777	863	9		
245	695	9		
575	374	4		
417	657	6		
374	638	5		
160	428	2		
604	961	6		
158	873	9		
164	644	2		
516	776	2		
994	876	8		
312	654	10		
128	698	10		
150	666	7		
503	709	7		
984	220	9		
663	359	9		
70	735	4		
985	417	7		
534	178	4		
145	68	6		
936	677	1		
929	138	3		
31	871	9		
338	700	8		
152	656	7		
190	979	9		
189	851	9		
536	237	9		
127	820	8		
942	967	4		
301	438	6		
876	472	9		
191	713	10		
868	996	5		
669	199	1		
740	245	3		
967	673	8		
590	426	5		
399	571	9		
50	902	1		
827	623	8		
466	838	2		
531	854	10		
619	834	5		
163	143	8		
681	823	7		
589	654	8		
219	546	8		
260	860	2		
90	256	7		
737	600	6		
460	516	7		
53	660	2		
280	88	7		
770	736	10		
225	764	7		
967	255	1		
86	4	5		
460	328	7		
572	388	5		
522	646	1		
270	835	4		
839	565	1		
479	885	5		
52	388	4		
796	998	4		
140	786	8		
88	512	10		
539	307	5		
765	880	10		
629	929	9		
131	711	1		
75	861	2		
561	126	7		
675	904	10		
949	770	4		
575	736	10		
984	540	4		
872	309	2		
793	260	6		
607	415	7		
833	155	1		
745	861	8		
88	702	5		
872	507	7		
337	798	6		
229	906	9		
326	570	2		
61	339	2		
185	612	5		
657	574	7		
563	848	2		
242	791	4		
755	893	6		
947	913	4		
442	206	2		
127	51	7		
543	314	1		
212	791	9		
409	548	10		
860	771	7		
859	860	3		
308	787	9		
559	51	10		
963	696	5		
530	571	2		
619	257	2		
777	743	4		
862	10	4		
133	270	5		
707	261	6		
869	256	2		
534	919	1		
490	355	10		
492	992	10		
945	683	1		
377	554	3		
390	517	8		
428	695	2		
370	849	2		
666	256	10		
216	405	9		
26	691	3		
459	563	3		
702	463	8		
330	257	7		
386	86	6		
965	497	6		
323	113	6		
372	525	6		
728	211	6		
741	353	7		
289	165	2		
649	787	9		
845	351	2		
70	644	1		
792	944	1		
679	346	6		
120	21	7		
421	184	3		
687	392	10		
686	635	3		
828	374	9		
882	285	3		
388	536	1		
609	546	1		
386	201	5		
984	7	2		
471	279	4		
808	493	9		
658	667	1		
458	864	8		
462	588	5		
683	954	9		
78	880	9		
828	985	4		
548	437	8		
70	457	5		
182	312	1		
915	69	5		
847	850	1		
411	923	4		
810	637	3		
522	481	9		
346	313	6		
835	805	5		
288	164	5		
256	931	5		
798	530	9		
415	517	4		
168	81	7		
94	784	3		
635	201	9		
249	34	2		
819	229	9		
6	301			
596	44			
927	871			
313	132			
729	5			
943	487			
84	239			
716	971			
49	359			
31	516			
504	608			
911	691			
332	45			
268	620			
544	957			
893	897			
559	582			
545	812			
230	639			
177	452			
801	649			
572	135			
833	400			
90	280			
350	699			
980	605			
426	729			
253	869			
313	656			
191	448			
418	54			
365	114			
380	836			
430	283			
568	848			
277	473			
873	123			
592	329			
638	984			
977	51			
924	935			
329	754			
165	705			
632	341			
658	715			
794	242			
633	831			
322	511			
322	936			
309	685			
536	213			
921	575			
43	446			
741	913			
871	4			
324	112			
748	634			
16	313			
241	181			
708	498			
782	326			
848	859			
927	241			
673	932			
891	672			
223	266			
300	825			
22	877			
964	435			
220	12			
562	156			
371	321			
489	181			
796	559			
632	994			
988	730			
34	619			
81	721			
578	653			
783	700			
99	831			
30	465			
543	394			
434	238			
106	706			
809	658			
131	450			
933	525			
408	592			
72	915			
66	496			
859	312			
356	95			
380	820			
977	825			
712	822			
132	217			
401	725			
205	668			
330	213			
881	823			
703	36			
224	524			
88	77			
304	786			
712	289			
869	204			
0	843			
545	870			
592	502			
976	427			
825	413			
621	532			
211	350			
14	558			
353	990			
457	714			
587	448			
706	457			
98	322			
126	444			
451	716			
303	779			
778	681			
403	508			
724	700			
143	302			
95	116			
392	453			
864	310			
437	793			
941	606			
82	646			
872	293			
348	516			
111	673			
683	44			
676	30			
323	86			
380	283			
979	852			
397	149			
16	763			
503	483			
475	662			
216	396			
194	502			
791	6			
678	236			
673	612			
579	313			
821	764			
73	75			
986	712			
930	108			
222	602			
526	234			
543	823			
147	904			
290	435			
874	364			
816	33			
82	594			
508	89			
987	170			
389	884			
470	737			
97	449			
347	98			
795	780			
238	829			
544	226			
780	713			
484	350			
208	741			
898	686			
209	876			
674	838			
364	632			
256	762			
59	164			
351	315			
984	817			
305	499			
78	940			
751	66			
357	964			
497	891			
734	777			
538	199			
655	982			
90	355			
612	880			
198	761			
779	281			
860	489			
180	884			
206	48			
96	219			
938	573			
357	640			
312	296			
861	150			
135	936			
901	238			
280	141			
233	88			
413	625			
714	381			
833	409			
979	738			
913	382			
886	897			
509	664			
677	469			
124	779			
78	139			
45	894			
801	776			
901	226			
288	637			
322	550			
124	19			
350	992			
6	657			
103	702			
26	2			
288	941			
121	71			
722	157			
571	125			
185	34			
841	263			
316	425			
198	444			
774	471			
388	90			
158	432			
261	33			
868	794			
570	702			
222	760			
869	227			
235	172			
141	936			
949	835			
56	698			
882	959			
276	180			
964	118			
619	542			
242	453			
831	534			
154	918			
875	594			
853	277			
544	452			
218	966			
255	156			
909	559			
866	432			
684	506			
259	517			
162	758			
769	434			
896	754			
54	986			
154	985			
937	635			
257	133			
947	782			
161	584			
210	57			
854	283			
621	605			
985	438			
943	272			
701	367			
932	997			
205	824			
99	933			
438	427			
309	353			
915	455			
220	639			
378	914			
342	404			
232	932			
172	63			
812	673			
738	52			
102	137			
840	782			
595	769			
785	238			
295	976			
48	626			
446	899			
869	406			
867	504			
936	124			
658	286			
614	688			
13	939			
339	46			
691	332			
21	930			
183	136			
116	839			
282	352			
46	17			
839	257			
831	747			
134	44			
412	217			
881	830			
227	633			
273	714			
533	162			
353	119			
668	568			
936	602			
91	424			
274	829			
769	439			
314	20			
971	46			
437	726			
503	644			
567	69			
31	572			
992	169			
218	292			
459	805			
513	304			
95	414			
333	356			
596	536			
282	580			
266	563			
225	886			
599	791			
853	713			
956	948			
856	951			
78	795			
686	590			
37	591			
606	346			
892	444			
235	920			
235	862			
259	700			
445	54			
743	406			
845	461			
926	603			
998	167			
908	125			
230	658			
522	209			
124	575			
709	94			
134	519			
750	356			
54	486			
772	346			
362	243			
599	360			
490	559			
292	207			
20	648			
45	675			
747	515			
462	242			
136	307			
93	8			
591	963			
167	210			
461	79			
526	793			
195	783			
559	306			
111	679			
520	613			
178	909			
386	564			
470	955			
567	10			
968	933			
324	598			
44	907			
361	929			
444	979			
563	455			
33	570			
665	580			
458	995			
498	825			
525	830			
598	815			
596	7			
303	361			
651	691			
431	18			
729	918			
122	3			
864	914			
153	880			
1	791			
150	497			
714	733			
343	466			
678	245			
468	229			
246	910			
124	968			
360	460			
553	221			
71	778			
565	407			
322	619			
93	184			
377	411			
7	37			
794	506			
0	186			
235	71			
457	248			
402	298			
767	342			
519	14			
894	400			
433	242			
535	798			
610	51			
51	518			
143	590			
43	362			
554	77			
171	862			
884	952			
72	348			
515	439			
91	657			
155	775			
821	714			
722	815			
303	184			
503	549			
445	792			
557	320			
804	319			
513	917			
615	187			
234	431			
572	15			
27	669			
605	461			
14	839			
672	371			
431	402			
75	916			
619	332			
443	392			
208	760			
951	286			
278	40			
226	122			
854	468			
406	290			
771	587			
79	987			
146	686			
848	149			
604	463			
417	105			
150	845			
656	943			
879	360			
62	331			
639	911			
659	216			
570	69			
60	747			
416	966			
591	697			
148	821			
331	98			
988	685			
623	136			
443	101			
423	245			
776	770			
572	418			
29	766			
259	468			
523	671			
237	723			
451	881			
423	653			
215	64			
542	545			
472	307			
925	948			
649	911			
188	305			
745	955			
21	611			
842	724			
527	290			
697	46			
498	117			
132	392			
235	101			
411	591			
60	202			
858	891			
12	162			
454	397			
712	476			
703	638			
230	579			
755	811			
264	769			
640	6			
690	418			
431	78			
684	56			
587	96			
384	518			
367	580			
774	501			
288	754			
95	534			
965	627			
443	800			
421	566			
974	536			
292	657			
947	672			
182	407			
200	500			
146	444			
617	661			
869	299			
506	107			
293	138			
384	205			
821	389			
755	722			
166	15			
972	559			
530	883			
156	732			
123	442			
71	617			
900	167			
493	499			
582	292			
907	21			
881	725			
525	57			
208	332			
449	374			
544	362			
924	713			
774	653			
817	270			
548	545			
609	909			
897	429			
284	180			
3	661			
801	606			
217	871			
477	326			
368	557			
781	369			
849	654			
218	635			
90	108			
319	729			
256	879			
261	318			
665	131			
831	930			
815	368			
579	376			
662	265			
638	327			
821	751			
957	695			
94	351			
389	360			
911	16			
297	582			
162	15			
43	934			
285	313			
904	696			
240	409			
135	135			
309	595			
474	611			
673	68			
580	443			
281	512			
963	231			
947	425			
929	738			
294	579			
461	689			
305	102			
504	992			
712	537			
560	499			
114	679			
413	595			
900	399			
151	496			
423	199			
456	773			
904	27			
181	281			
152	528			
379	343			
928	651			
227	823			
595	723			
624	72			
533	313			
182	340			
907	863			
561	685			
20	176			
2	509			
753	254			
154	779			
644	946			
33	962			
151	29			
167	886			
169	506			
933	17			
606	339			
780	129			
756	10			
518	939			
675	873			
377	424			
679	272			
42	196			
146	704			
411	736			
475	767			
545	80			
553	576			
730	960			
536	122			
957	796			
440	548			
898	107			
899	406			
560	590			
444	883			
135	291			
618	376			
612	517			
426	823			
817	549			
112	262			
933	878			
684	831			
850	521			
833	653			
232	798			
777	166			
270	851			
250	943			
297	718			
700	572			
972	74			
580	154			
921	382			
106	760			
942	400			
732	455			
416	34			
662	371			
992	575			
775	568			
455	679			
429	524			
940	948			
986	559			
630	256			
587	95			
392	919			
119	744			
692	580			
180	904			
243	561			
290	325			
422	626			
122	499			
471	315			
700	385			
612	557			
946	626			
610	430			
463	132			
787	516			
796	242			
575	123			
994	750			
892	790			
473	887			
695	745			
367	58			
729	870			
42	231			
563	806			
162	219			
226	593			
656	21			
591	860			
744	431			
72	17			
830	635			
65	127			
149	41			
3	562			
683	379			
11	151			
